"name","IsGeneric","route","strength","dosage_form","over_the_counter","labeller"
"Insuman Comb 50","false","Subcutaneous","100 IU/ml","Injection, suspension","false","Sanofi Aventis Deutschland Gmb H"
"Insuman Comb 50","false","Subcutaneous","100 IU/ml","Injection, suspension","false","Sanofi Aventis Deutschland Gmb H"
"Insuman Comb 50","false","Subcutaneous","100 IU/ml","Injection, suspension","false","Sanofi Aventis Deutschland Gmb H"
"Insuman Comb 50","false","Subcutaneous","100 IU/ml","Injection, suspension","false","Sanofi Aventis Deutschland Gmb H"
"Insuman Comb 50","false","Subcutaneous","100 IU/ml","Injection, suspension","false","Sanofi Aventis Deutschland Gmb H"
"Insuman Comb 50","false","Subcutaneous","100 IU/ml","Injection, suspension","false","Sanofi Aventis Deutschland Gmb H"
"Insuman Comb 50","false","Subcutaneous","100 IU/ml","Injection, suspension","false","Sanofi Aventis Deutschland Gmb H"
"Insuman Comb 50","false","Subcutaneous","100 IU/ml","Injection, suspension","false","Sanofi Aventis Deutschland Gmb H"
"Insuman Comb 50","false","Subcutaneous","100 IU/ml","Injection, suspension","false","Sanofi Aventis Deutschland Gmb H"
"Insuman Comb 50","false","Subcutaneous","100 IU/ml","Injection, suspension","false","Sanofi Aventis Deutschland Gmb H"
"Insuman Comb 50","false","Subcutaneous","100 IU/ml","Injection, suspension","false","Sanofi Aventis Deutschland Gmb H"
"Insuman Comb 50","false","Subcutaneous","100 IU/ml","Injection, suspension","false","Sanofi Aventis Deutschland Gmb H"
"Insuman Comb 50","false","Subcutaneous","100 IU/ml","Injection, suspension","false","Sanofi Aventis Deutschland Gmb H"
"Insuman Comb 50","false","Subcutaneous","100 IU/ml","Injection, suspension","false","Sanofi Aventis Deutschland Gmb H"
"Insuman Comb 50","false","Subcutaneous","100 IU/ml","Injection, suspension","false","Sanofi Aventis Deutschland Gmb H"
"Insuman Comb 50","false","Subcutaneous","100 IU/ml","Injection, suspension","false","Sanofi Aventis Deutschland Gmb H"
"Insuman Comb 50","false","Subcutaneous","100 IU/ml","Injection, suspension","false","Sanofi Aventis Deutschland Gmb H"
"Insuman Comb 50","false","Subcutaneous","100 IU/ml","Injection, suspension","false","Sanofi Aventis Deutschland Gmb H"
"Insuman Implantable","false","Intraperitoneal","400 IU/ml","Injection, solution","false","Sanofi Aventis Deutschland Gmb H"
"Insuman Implantable","false","Intraperitoneal","400 IU/ml","Injection, solution","false","Sanofi Aventis Deutschland Gmb H"
"Insuman Infusat","false","Subcutaneous","100 IU/ml","Injection, solution","false","Sanofi Aventis Deutschland Gmb H"
"Insuman Infusat","false","Subcutaneous","100 IU/ml","Injection, solution","false","Sanofi Aventis Deutschland Gmb H"
"Insuman Rapid","false","Intravenous; Subcutaneous","100 IU/ml","Injection, solution","false","Sanofi Aventis Deutschland Gmb H"
"Insuman Rapid","false","Intravenous; Subcutaneous","100 IU/ml","Injection, solution","false","Sanofi Aventis Deutschland Gmb H"
"Insuman Rapid","false","Intravenous; Subcutaneous","100 IU/ml","Injection, solution","false","Sanofi Aventis Deutschland Gmb H"
"Insuman Rapid","false","Intravenous; Subcutaneous","40 IU/ml","Injection, solution","false","Sanofi Aventis Deutschland Gmb H"
"Insuman Rapid","false","Intravenous; Subcutaneous","40 IU/ml","Injection, solution","false","Sanofi Aventis Deutschland Gmb H"
"Insuman Rapid","false","Intravenous; Subcutaneous","100 IU/ml","Injection, solution","false","Sanofi Aventis Deutschland Gmb H"
"Insuman Rapid","false","Intravenous; Subcutaneous","100 IU/ml","Injection, solution","false","Sanofi Aventis Deutschland Gmb H"
"Insuman Rapid","false","Subcutaneous","100 IU/ml","Injection, solution","false","Sanofi Aventis Deutschland Gmb H"
"Insuman Rapid","false","Subcutaneous","100 IU/ml","Injection, solution","false","Sanofi Aventis Deutschland Gmb H"
"Insuman Rapid","false","Subcutaneous","100 IU/ml","Injection, solution","false","Sanofi Aventis Deutschland Gmb H"
"Insuman Rapid","false","Subcutaneous","100 IU/ml","Injection, solution","false","Sanofi Aventis Deutschland Gmb H"
"Insuman Rapid","false","Intravenous; Subcutaneous","100 IU/ml","Injection, solution","false","Sanofi Aventis Deutschland Gmb H"
"Insuman Rapid","false","Intravenous; Subcutaneous","100 IU/ml","Injection, solution","false","Sanofi Aventis Deutschland Gmb H"
"Insuman Rapid","false","Intravenous; Subcutaneous","100 IU/ml","Injection, solution","false","Sanofi Aventis Deutschland Gmb H"
"Insuman Rapid","false","Subcutaneous","100 IU/ml","Injection, solution","false","Sanofi Aventis Deutschland Gmb H"
"Insuman Rapid","false","Subcutaneous","100 IU/ml","Injection, solution","false","Sanofi Aventis Deutschland Gmb H"
"Insuman Rapid","false","Intravenous; Subcutaneous","100 IU/ml","Injection, solution","false","Sanofi Aventis Deutschland Gmb H"
"Insuman Rapid","false","Intravenous; Subcutaneous","100 IU/ml","Injection, solution","false","Sanofi Aventis Deutschland Gmb H"
"Insuman Rapid","false","Intravenous; Subcutaneous","100 IU/ml","Injection, solution","false","Sanofi Aventis Deutschland Gmb H"
"Insuman Rapid","false","Intravenous; Subcutaneous","100 IU/ml","Injection, solution","false","Sanofi Aventis Deutschland Gmb H"
"Insuman Rapid","false","Intravenous; Subcutaneous","100 IU/ml","Injection, solution","false","Sanofi Aventis Deutschland Gmb H"
"Insuman Rapid","false","Intravenous; Subcutaneous","100 IU/ml","Injection, solution","false","Sanofi Aventis Deutschland Gmb H"
"Insuman Rapid","false","Subcutaneous","100 IU/ml","Injection, solution","false","Sanofi Aventis Deutschland Gmb H"
"Insuman Rapid","false","Subcutaneous","100 IU/ml","Injection, solution","false","Sanofi Aventis Deutschland Gmb H"
"Insuman Rapid","false","Subcutaneous","100 IU/ml","Injection, solution","false","Sanofi Aventis Deutschland Gmb H"
"Insuman Rapid","false","Subcutaneous","100 IU/ml","Injection, solution","false","Sanofi Aventis Deutschland Gmb H"
"Insuman Rapid","false","Subcutaneous","100 IU/ml","Injection, solution","false","Sanofi Aventis Deutschland Gmb H"
"Insuman Rapid","false","Subcutaneous","100 IU/ml","Injection, solution","false","Sanofi Aventis Deutschland Gmb H"
"Insuman Rapid","false","Intravenous; Subcutaneous","100 IU/ml","Injection, solution","false","Sanofi Aventis Deutschland Gmb H"
"Insuman Rapid","false","Intravenous; Subcutaneous","100 IU/ml","Injection, solution","false","Sanofi Aventis Deutschland Gmb H"
"Lente Purified Pork Insulin Inj","false","Subcutaneous","100 unit / mL","","false","Eli Lilly & Co. Ltd."
"Mixtard 30","false","Subcutaneous","40 iu/ml","Injection, suspension","false","Novo Nordisk"
"Mixtard 30","false","Subcutaneous","40 iu/ml","Injection, suspension","false","Novo Nordisk"
"Mixtard 30","false","Subcutaneous","100 iu/ml","Injection, suspension","false","Novo Nordisk"
"Mixtard 30","false","Subcutaneous","100 iu/ml","Injection, suspension","false","Novo Nordisk"
"Mixtard 30","false","Subcutaneous","40 iu/ml","Injection, suspension","false","Novo Nordisk"
"Mixtard 30","false","Subcutaneous","100 iu/ml","Injection, suspension","false","Novo Nordisk"
"Mixtard 30 Flexpen","false","Subcutaneous","100 iu/ml","Injection, suspension","false","Novo Nordisk"
"Mixtard 30 Flexpen","false","Subcutaneous","100 iu/ml","Injection, suspension","false","Novo Nordisk"
"Mixtard 30 Flexpen","false","Subcutaneous","100 iu/ml","Injection, suspension","false","Novo Nordisk"
"Mixtard 30 Innolet","false","Subcutaneous","100 iu/ml","Injection, suspension","false","Novo Nordisk"
"Mixtard 30 Innolet","false","Subcutaneous","100 iu/ml","Injection, suspension","false","Novo Nordisk"
"Mixtard 30 Innolet","false","Subcutaneous","100 iu/ml","Injection, suspension","false","Novo Nordisk"
"Mixtard 30 Penfill","false","Subcutaneous","100 iu/ml","Injection, suspension","false","Novo Nordisk"
"Mixtard 30 Penfill","false","Subcutaneous","100 iu/ml","Injection, suspension","false","Novo Nordisk"
"Mixtard 30 Penfill","false","Subcutaneous","100 iu/ml","Injection, suspension","false","Novo Nordisk"
"Mixtard 40 Penfill","false","Subcutaneous","100 iu/ml","Injection, suspension","false","Novo Nordisk"
"Mixtard 40 Penfill","false","Subcutaneous","100 iu/ml","Injection, suspension","false","Novo Nordisk"
"Mixtard 40 Penfill","false","Subcutaneous","100 iu/ml","Injection, suspension","false","Novo Nordisk"
"Mixtard 50 Penfill","false","Subcutaneous","100 iu/ml","Injection, suspension","false","Novo Nordisk"
"Mixtard 50 Penfill","false","Subcutaneous","100 iu/ml","Injection, suspension","false","Novo Nordisk"
"Mixtard 50 Penfill","false","Subcutaneous","100 iu/ml","Injection, suspension","false","Novo Nordisk"
"Myxredlin","false","Intravenous","1.00 [iU]/1mL","Injection, solution","false","Baxter Healthcare Corporation"
"Myxredlin","false","Intravenous","1 unit / mL","Solution","false","Baxter Laboratories"
"Novolin 70/30","false","Subcutaneous","100 [USP'U]/1mL","Injection, suspension","true","Physicians Total Care, Inc."
"Novolin 70/30","false","Subcutaneous","100 [USP'U]/1mL","Injection, suspension","true","Novo Nordisk"
"Novolin 70/30","false","Subcutaneous","100 [USP'U]/1mL","Injection, suspension","true","A S Medication Solutions"
"Novolin 70/30","false","Subcutaneous","100 [USP'U]/1mL","Injection, suspension","true","TYA Pharmaceuticals"
"Novolin 70/30","false","Subcutaneous","100 [USP'U]/1mL","Injection, suspension","true","Remedy Repack"
"Novolin 70/30","false","Subcutaneous","100 [USP'U]/1mL","Injection, suspension","false","Novo Nordisk"
"Novolin 70/30","false","Subcutaneous","100 [USP'U]/1mL","Injection, suspension","false","Novo Nordisk"
"Novolin 70/30","false","Subcutaneous","100 [iU]/1mL","Injection, suspension","true","Novo Nordisk"
"Novolin 70/30","false","Subcutaneous","100 [iU]/1mL","Injection, suspension","true","Novo Nordisk"
"Novolin 70/30","false","Subcutaneous","100 [iU]/1mL","Injection, suspension","true","A-S Medication Solutions"
"Novolin Ge 10/90 Penfill Inj Sus","false","Subcutaneous","","Suspension","false","Novo Nordisk"
"Novolin Ge 10/90 Penfill Inj Sus","false","Subcutaneous","","Suspension","false","Novo Nordisk"
"Novolin Ge 20/80 Penfill Inj Sus","false","Subcutaneous","","Suspension","false","Novo Nordisk"
"Novolin Ge 20/80 Penfill Inj Sus","false","Subcutaneous","","Suspension","false","Novo Nordisk"
"Novolin Ge 30/70","false","Subcutaneous","","Suspension","false","Novo Nordisk"
"Novolin Ge 30/70","false","Subcutaneous","","Suspension","false","Novo Nordisk"
"Novolin Ge 30/70 Penfill","false","Subcutaneous","","Suspension","false","Novo Nordisk"
"Novolin Ge 30/70 Penfill","false","Subcutaneous","","Suspension","false","Novo Nordisk"
"Novolin Ge 40/60 Penfill","false","Subcutaneous","","Suspension","false","Novo Nordisk"
"Novolin Ge 40/60 Penfill","false","Subcutaneous","","Suspension","false","Novo Nordisk"
"Novolin Ge 50/50 Penfill","false","Subcutaneous","","Suspension","false","Novo Nordisk"
"Novolin Ge 50/50 Penfill","false","Subcutaneous","","Suspension","false","Novo Nordisk"
"Novolin Ge Nph","false","Subcutaneous","100 unit / mL","Suspension","false","Novo Nordisk"
"Novolin Ge Nph Penfill","false","Subcutaneous","100 unit / mL","Suspension","false","Novo Nordisk"
"Novolin Ge Toronto","false","Intramuscular; Intravenous; Subcutaneous","100 unit / mL","Solution","false","Novo Nordisk"
"Novolin Ge Toronto Penfill","false","Intramuscular; Intravenous; Subcutaneous","100 unit / mL","Solution","false","Novo Nordisk"
"Novolin N","false","Subcutaneous","100 [iU]/1mL","Injection, suspension","true","Physicians Total Care, Inc."
"Novolin N","false","Subcutaneous","100 [iU]/1mL","Injection, suspension","true","Novo Nordisk"
"Novolin N","false","Subcutaneous","100 [iU]/1mL","Injection, suspension","true","TYA Pharmaceuticals"
"Novolin N","false","Subcutaneous","100 [USP'U]/1mL","Injection, suspension","false","Novo Nordisk"
"Novolin N","false","Subcutaneous","100 [USP'U]/1mL","Injection, suspension","false","Novo Nordisk"
"Novolin N","false","Subcutaneous","100 [iU]/1mL","Injection, suspension","true","Novo Nordisk"
"Novolin N","false","Subcutaneous","100 [iU]/1mL","Injection, suspension","true","Novo Nordisk"
"Novolin N","false","Subcutaneous","100 [iU]/1mL","Injection, suspension","true","A-S Medication Solutions"
"Novolin N","false","Subcutaneous","100 [iU]/1mL","Injection, suspension","true","A-S Medication Solutions"
"Novolin R","false","Subcutaneous","100 [iU]/1mL","Injection, solution","true","Physicians Total Care, Inc."
"Novolin R","false","Subcutaneous","100 [iU]/1mL","Injection, solution","true","Novo Nordisk Inc."
"Novolin R","false","Subcutaneous","100 [iU]/1mL","Injection, solution","true","TYA Pharmaceuticals"
"Novolin R","false","Subcutaneous","100 [iU]/1mL","Injection, solution","false","Novo Nordisk"
"Novolin R","false","Subcutaneous","100 [iU]/1mL","Injection, solution","false","Novo Nordisk"
"Novolin R","false","Subcutaneous","100 [iU]/1mL","Injection, solution","true","A-S Medication Solutions"
"Novolin R","false","Subcutaneous","100 [iU]/1mL","Injection, solution","true","Nucare Pharmaceuticals,inc."
"Novolin R","false","Subcutaneous","100 [iU]/1mL","Injection, solution","true","Novo Nordisk"
"Novolin R","false","Subcutaneous","100 [iU]/1mL","Injection, solution","true","Novo Nordisk"
"Novolin70/30 70/30","false","Subcutaneous","100 [USP'U]/1mL","Injection, suspension","false","Remedy Repack"
"NovolinN N","false","Subcutaneous","100 [iU]/1mL","Injection, suspension","true","Remedy Repack"
"Novolinset Ge 30/70 Inj Sus","false","Subcutaneous","","Suspension","false","Novo Nordisk"
"Novolinset Ge 30/70 Inj Sus","false","Subcutaneous","","Suspension","false","Novo Nordisk"
"Novolinset Ge Nph Inj Sus 100u/ml","false","Subcutaneous","100 unit / mL","Suspension","false","Novo Nordisk"
"Novolinset Ge Toronto Inj Liq 100u/ml","false","Intramuscular; Intravenous; Subcutaneous","100 unit / mL","Liquid","false","Novo Nordisk"
"Protaphane","false","Subcutaneous","40 IU/ml","Injection, suspension","false","Novo Nordisk"
"Protaphane","false","Subcutaneous","40 IU/ml","Injection, suspension","false","Novo Nordisk"
"Protaphane","false","Subcutaneous","100 IU/ml","Injection, suspension","false","Novo Nordisk"
"Protaphane","false","Subcutaneous","100 IU/ml","Injection, suspension","false","Novo Nordisk"
"Protaphane","false","Subcutaneous","40 IU/ml","Injection, suspension","false","Novo Nordisk"
"Protaphane","false","Subcutaneous","100 IU/ml","Injection, suspension","false","Novo Nordisk"
"Protaphane Flexpen","false","Subcutaneous","100 IU/ml","Injection, suspension","false","Novo Nordisk"
"Protaphane Flexpen","false","Subcutaneous","100 IU/ml","Injection, suspension","false","Novo Nordisk"
"Protaphane Flexpen","false","Subcutaneous","100 IU/ml","Injection, suspension","false","Novo Nordisk"
"Protaphane Innolet","false","Subcutaneous","100 IU/ml","Injection, suspension","false","Novo Nordisk"
"Protaphane Innolet","false","Subcutaneous","100 IU/ml","Injection, suspension","false","Novo Nordisk"
"Protaphane Innolet","false","Subcutaneous","100 IU/ml","Injection, suspension","false","Novo Nordisk"
"Protaphane Penfill","false","Subcutaneous","100 IU/ml","Injection, suspension","false","Novo Nordisk"
"Protaphane Penfill","false","Subcutaneous","100 IU/ml","Injection, suspension","false","Novo Nordisk"
"Protaphane Penfill","false","Subcutaneous","100 IU/ml","Injection, suspension","false","Novo Nordisk"
"Velosulin","false","Intravenous; Subcutaneous","100 IU/ml","Injection, solution","false","Novo Nordisk"
"Velosulin","false","Intravenous; Subcutaneous","100 IU/ml","Injection, solution","false","Novo Nordisk"
"Velosulin","false","Intravenous; Subcutaneous","100 IU/ml","Injection, solution","false","Novo Nordisk"
"Metalyse","false","Intravenous","8000 units","Injection, powder, for solution","false","Boehringer Ingelheim"
"Metalyse","false","Intravenous","10000 units","Injection, powder, for solution","false","Boehringer Ingelheim"
"TNKase","false","Intravenous; Topical","","Kit","false","Genentech, Inc."
"TNKase","false","Intravenous","52.5 mg/50mg","Injection, powder, lyophilized, for solution; Kit","false","Genentech, Inc."
"TNKase","false","Intravenous","50 mg / vial","Powder, for solution","false","Hoffmann La Roche"
"Menopur","false","Subcutaneous","75 unit / vial","Powder, for solution","false","Ferring Pharmaceuticals"
"Repronex","false","Intramuscular; Subcutaneous","75 unit / vial","Powder, for solution","false","Ferring Pharmaceuticals"
"Actimmune","false","Subcutaneous","100 ug/0.5mL","Injection, solution","false","Inter Mune"
"Actimmune","false","Subcutaneous","100 ug/0.5mL","Injection, solution","false","Horizon Therapeutics USA, Inc."
